latitude,longitude
50.0858005916,-5.29776534962
50.0857816761,-5.29669155719
50.09343332,-5.29496321982
50.0896727174,-5.29335978984
50.091130987,-5.30361833046
50.0925430727,-5.29377247956
50.0911985045,-5.3056484018
50.0864227885,-5.30062386702
50.1035056598,-5.30448096516
50.0938435186,-5.29565890335
50.0936396389,-5.30620376007
50.0958425227,-5.29654912078
50.0894496156,-5.30082872142
50.1001267288,-5.30240296042
50.1010907629,-5.28876873612
50.1012120387,-5.30477561127
50.0934658413,-5.29127855353
50.0830206037,-5.2987916618
50.0929584837,-5.30754274877
50.0859374991,-5.30659934261
50.090014743,-5.30262814951
50.0924153141,-5.30755944403
50.0956736608,-5.30056882275
50.0865783973,-5.29503400186
50.0912628262,-5.29952553081
50.0855643218,-5.29698276557
50.1002392449,-5.30381963625
50.0886380556,-5.30162886378
50.0885579399,-5.29516909291
50.0989342208,-5.30716749261
50.0973740571,-5.30583771381
50.0883768154,-5.29421720254
50.092388568,-5.30041774119
50.0896890598,-5.29678222676
50.0952910134,-5.29686424049
50.0870964301,-5.29632728828
50.0866860747,-5.30385745591
50.0920615823,-5.30785637387
50.0902522005,-5.30380601531
50.0895358203,-5.30456544323
50.0988476609,-5.30524241136
50.0856802109,-5.29928015211
50.0865877615,-5.30231197862
50.0910257414,-5.30522216879
50.1033210779,-5.30146917494
50.0975789016,-5.29720237173
50.087754828,-5.2980783713
50.0913867209,-5.30184081109
50.0906890783,-5.29889516802
50.0837612742,-5.29877109181
50.0914835194,-5.29796439019
50.1050413066,-5.29180997388
50.093392314,-5.29991487397
50.0937537417,-5.3019082442
50.0926973888,-5.30328589539
50.0942792037,-5.2964350783
50.0872368568,-5.3017230197
50.0990888498,-5.29964593951
50.0948802715,-5.2935636151
50.0901474728,-5.30466477903
50.0940732812,-5.30092892387
50.0881511497,-5.30634908493
50.0970330668,-5.29560918262
50.0841276473,-5.30058385796
50.0839473393,-5.30566446341
50.0901758847,-5.30583634774
50.0930807754,-5.29783452322
50.0837929024,-5.30226677211
50.0897453557,-5.29584694439
50.0980221887,-5.29771106821
50.096581495,-5.3044025949
50.0895296958,-5.30430934809
50.094245657,-5.30193759234
50.0945720953,-5.30170855107
50.0896518569,-5.30033665097
50.0948427772,-5.31258486128
50.0800707959,-5.29894288566
50.0878532952,-5.30322885204
50.09187342,-5.29695071975
50.0921594719,-5.3009563895
50.0928688925,-5.31130598633
50.0828301676,-5.29552356952
50.0846544883,-5.30685019786
50.093065875,-5.29924353441
50.0921341463,-5.29835319699
50.094886516,-5.29739391947
50.0915084719,-5.31265505487
50.0855881357,-5.3006558033
50.0888565142,-5.30925401912
50.0902316264,-5.29602077691
50.0923247075,-5.30063975338
50.089608104,-5.29630814446
50.0927384708,-5.29929962513
50.0995776478,-5.30396632111
50.0901111507,-5.30681857265
50.0926340438,-5.2975463164
50.0915289296,-5.30549174488
50.0916383766,-5.29601221047
50.0928151146,-5.30468621621
50.0934758509,-5.30423834809
50.0969277302,-5.29409610681
50.0850497702,-5.29876439254
50.0945161186,-5.29129144099
50.0938602594,-5.30601570399
50.1003865655,-5.30196298673
50.0878771019,-5.30015280052
50.084163792,-5.31264545852
50.0892655916,-5.28631570478
50.088720146,-5.30853917357
50.0893963051,-5.2965768367
50.0844200973,-5.30427905299
50.0922468687,-5.29536868555
50.0930325345,-5.29878414886
50.0925365893,-5.29590088304
50.0873644167,-5.30501222095
50.0887519704,-5.30300121464
50.0978965046,-5.30461183487
50.0838031193,-5.29862636548
50.0809829202,-5.30232094622
50.0908681328,-5.29948656746
50.0889659559,-5.29702689549
50.0918590477,-5.30212047761
50.0846341867,-5.29373660095
50.0915688432,-5.30230289576
50.0972779329,-5.30517507248
50.0898270266,-5.30121358967
50.0972731315,-5.29708865015
50.0804614582,-5.30694017965
50.089121909,-5.29717753473
50.0861575488,-5.30286716123
50.0901718923,-5.29797380713
50.0888762226,-5.30241395756
50.0868534137,-5.30809654013
50.0934497863,-5.29082059339
50.0853302285,-5.29306629789
50.0905795855,-5.30094130671
50.0897151636,-5.30889176943
50.0994579585,-5.30150002507
50.0931542597,-5.29726656392
50.0935345947,-5.30333829487
50.0829534811,-5.29872912912
50.093373154,-5.29531815642
50.088123915,-5.29562254846
50.086560603,-5.29586892329
50.0809436817,-5.29979915763
50.0877666995,-5.2954803312
50.0945704737,-5.29851253359
50.0818916532,-5.30546962938
50.087943005,-5.29356719023
50.0942302343,-5.30513182539
50.0935998547,-5.30343304008
50.0883819774,-5.29159118936
50.0927174704,-5.29447719023
50.0870613093,-5.30955683976
50.0893966843,-5.30625579658
50.0990520836,-5.29261501409
50.0989998561,-5.3073648917
50.0909474854,-5.29088276058
50.0942706037,-5.29783101592
50.0864365295,-5.28917220661
50.0927889242,-5.2857809648
50.089492738,-5.30852699206
50.0913431357,-5.29544011924
50.0948423211,-5.29998799279
50.0912494175,-5.30668353876
50.0997876736,-5.30451339626
50.0847101617,-5.29748190886
50.0982132098,-5.28434762216
50.08521924,-5.29846716282
50.0930018723,-5.30300746668
50.0966927019,-5.30350950233
50.0976240241,-5.29098564779
50.1201261702,-5.54132088614
50.1305145894,-5.54965579584
50.1189208435,-5.55671209172
50.1179166489,-5.5487807151
50.1149313904,-5.55807640999
50.1097716842,-5.54707757417
50.1248712027,-5.55292606623
50.11629253,-5.54261181948
50.1209276149,-5.55038329076
50.1189131158,-5.5454977304
50.1087681443,-5.54709472422
50.1167029005,-5.54780617514
50.1198751557,-5.55353320886
50.1201262011,-5.55415642351
50.1128668064,-5.55211128138
50.1183424611,-5.54986637476
50.1203348995,-5.5500318417
50.1188022913,-5.54434023899
50.1105610683,-5.5527044287
50.1180277273,-5.56168524968
50.1148563032,-5.55737251235
50.1207376316,-5.55309985611
50.1167098449,-5.55779440962
50.1138215746,-5.55096780294
50.1148469932,-5.55181996643
50.1150608765,-5.55177795695
50.118919998,-5.5518289972
50.1241340771,-5.54777023819
50.1202578922,-5.54736631093
50.1245041894,-5.56301291922
50.1195378125,-5.54732068895
50.1216332071,-5.54517253455
50.1146598267,-5.54550652489
50.1198419605,-5.55529842139
50.1265312907,-5.54705074982
50.1170751512,-5.55537825706
50.1252487595,-5.5398842046
50.1180321367,-5.54323644054
50.1253693431,-5.55390412131
50.117466085,-5.5458111084
50.1190446519,-5.55019995468
50.1095967171,-5.54887287427
50.1131664346,-5.54922273876
50.1281193729,-5.55235130333
50.1145236916,-5.54697603492
50.1223264208,-5.55439715036
50.1233205586,-5.55339258672
50.1192141126,-5.55020143876
50.1254476974,-5.55281030272
50.1188219247,-5.55111363359
50.1069444804,-5.55263973652
50.1212370081,-5.56059639143
50.1228048223,-5.54940551975
50.1203071581,-5.54746044243
50.1259856535,-5.55196863835
50.1214591717,-5.54750463195
50.1135593775,-5.55137452109
50.1133900191,-5.55272286769
50.1093926631,-5.54919383395
50.1176308257,-5.54584377275
50.1269901284,-5.55646084827
50.1169965222,-5.54908839256
50.1274204583,-5.5485837882
50.1099252638,-5.55044435784
50.1222732806,-5.54918799076
50.1241505896,-5.55406584696
50.1224904444,-5.5498630299
50.1244786904,-5.54799024147
50.1181225196,-5.55028450102
50.1241639613,-5.55560661311
50.1190924056,-5.54396708836
50.1252955596,-5.55130572667
50.1136218266,-5.54678793867
50.121465703,-5.54558810365
50.1130862311,-5.55104403874
50.1196297938,-5.5543681529
50.1143138169,-5.55649606724
50.1196429771,-5.54077154141
50.1073495195,-5.55611175939
50.1156810512,-5.55885060574
50.131147072,-5.55090512703
50.1209492777,-5.55118225399
50.1165295502,-5.55317120689
50.1175712848,-5.54794069352
50.1170241331,-5.55305553454
50.1111532498,-5.54619677506
50.1112957479,-5.54643162379
50.1291746792,-5.55128833692
50.1137654401,-5.54773588566
50.1157732462,-5.55519068505
50.116402203,-5.54697252845
50.1242823721,-5.55196153397
50.1219183741,-5.56305094071
50.1294663426,-5.55072389764
50.1228193485,-5.55620121855
50.1186579744,-5.54871751858
50.1217329832,-5.55176904444
50.102610598,-5.54234591853
50.1101371116,-5.54124824137
50.1167602484,-5.54980262591
50.1086378656,-5.5456271401
50.117129127,-5.55128861061
50.1187560359,-5.54241394363
50.1226327514,-5.54815319995
50.1179149852,-5.54452248636
50.1180689994,-5.5546389076
50.1236367359,-5.54200872983
50.1075278731,-5.54611405398
50.1264887717,-5.55704238914
50.1164108123,-5.54542701214
50.1082697672,-5.55492901094
50.1266053117,-5.53950639631
50.1122270492,-5.54853149809
50.1194260259,-5.54565988299
50.1237884854,-5.54708474376
50.1173453495,-5.55784671845
50.1161037682,-5.54645797408
50.1188828052,-5.54041687906
50.1272048188,-5.54389545013
50.1218327542,-5.54869253592
50.123237041,-5.55592950148
50.1183328291,-5.54980020341
50.1125606056,-5.55038555213
50.1168133608,-5.55092838499
50.1113516616,-5.5574283401
50.1188601214,-5.54701015694
50.1248432099,-5.54818486438
50.1141179741,-5.5432716161
50.1242340144,-5.54621616653
50.1142683166,-5.54866097291
50.1191504127,-5.55536250324
50.1185774424,-5.55556318237
50.120984145,-5.54779927183
50.1197088838,-5.55219427424
50.1150420424,-5.55003452266
50.1152649019,-5.54547784596
50.1217252537,-5.55505592184
50.1127667608,-5.54876927424
50.117049634,-5.54697850054
50.1164413529,-5.55365768509
50.1299929775,-5.54866837606
50.1171416643,-5.54604497038
50.1211551055,-5.55314746115
50.127128222,-5.55154155128
50.1133740307,-5.55165439123
50.1262102519,-5.54670753698
50.1207582588,-5.55071144101
50.1219707112,-5.54181588824
50.1226205306,-5.54490632072
50.1203056367,-5.55022595268
50.1205293223,-5.54955190425
50.1147310249,-5.55272647058
50.1242047427,-5.55510131666
50.1299492801,-5.55718285742
50.1248086451,-5.54511860569
50.1166288581,-5.54793526492
50.1216636018,-5.54970853821
50.1335797169,-5.5506642119
50.1237056468,-5.55250920831
50.1214309001,-5.54255253801
50.1338253234,-5.54670325369
50.1213404337,-5.54739335651
50.1231507635,-5.55000130969
50.1271387484,-5.54852916883
50.1136011505,-5.54654359352
50.1181799631,-5.5512875528
50.1313211255,-5.5377103093
50.1257212021,-5.54139864588
50.1205294149,-5.55608270934
50.116622656,-5.55297140556
50.1165893934,-5.55437221402
50.108916815,-5.544738566
50.1223172174,-5.54509551661
50.1241872191,-5.55444312485
50.1119205831,-5.55698822183
50.1199373728,-5.55596926472
50.1145064178,-5.54797024359
50.1230518706,-5.54457423772
50.1218452342,-5.55384275681
50.1191367484,-5.54673557125
50.1149436248,-5.54903442157
50.1169947981,-5.55485221028
50.1145911193,-5.54547570004
50.1231698249,-5.55311086407
50.1116761409,-5.55425997047
50.1165466828,-5.55134540105
50.115294248,-5.54409848729
50.1199656063,-5.55391010896
50.1192305197,-5.54122264896
50.1200516705,-5.5517856372
50.1168989057,-5.54833418229
50.1120965984,-5.54766763062
50.1191496393,-5.54316089833
50.1192543316,-5.54616535603
50.1276654569,-5.55287860511
50.123373917,-5.556056924
50.117656387,-5.54753187556
50.1209904074,-5.54986815573
50.1238159148,-5.54625400817
50.1178535364,-5.54888816197
50.1294673781,-5.54824845833
50.1146694619,-5.54758413868
50.1258956845,-5.54196268862
50.1211083725,-5.54643544375
50.1148783887,-5.54640430336
50.1176825011,-5.54706895191
50.1200815172,-5.54707831944
50.1239018068,-5.54807327267
50.1234495055,-5.556813504
50.1223311604,-5.55257622804
50.1250605183,-5.54909544608
50.1171260485,-5.54725170685
50.1249435218,-5.55378602924
50.1317427673,-5.54448678781
50.1223189246,-5.5585018718
50.116168938,-5.55606777385
50.1123988508,-5.55042948037
50.1120632779,-5.54925440532
50.1122243622,-5.55587642077
50.1235136902,-5.54473289845
50.1191793375,-5.54703607521
50.1184133713,-5.5532054397
50.1151118312,-5.5551450633
50.1177513511,-5.55325089624
50.1197600134,-5.54873097999
50.1163499522,-5.55161344755
50.1229290021,-5.54911930167
50.1173142101,-5.5464708337
50.1151982757,-5.54650873026
50.1178557187,-5.55870806399
50.1169353484,-5.55288968192
50.1162187976,-5.54989156572
50.117711262,-5.55149703048
50.123260762,-5.5445822292
50.1202302954,-5.54743074291
50.115958312,-5.55158357104
50.1163786621,-5.55202283913
50.1179830385,-5.54928605834
50.1224032149,-5.55609422044
50.1224601167,-5.55776121495
50.1156840831,-5.55005611287
50.1233594997,-5.55062974284
50.1304301814,-5.54850309971
50.1285075239,-5.55878671204
50.112111449,-5.55006220727
50.1251184134,-5.55233123847
50.1176691225,-5.54057396207
50.1226794248,-5.55859504271
50.1214406592,-5.54758539327
50.1165906458,-5.55008396123
50.1300641291,-5.54530532657
50.1149373819,-5.54770246332
50.1242714422,-5.5487880647
50.1125165848,-5.5393517981
50.1300088305,-5.54800785686
50.1155558414,-5.55587631542
50.1135329167,-5.5570017578
50.1222452293,-5.55324830271
50.1246129234,-5.54624026712
50.1207815752,-5.54729447929
50.1227383879,-5.54927195158
50.1105735368,-5.54522225508
50.1175552165,-5.55122356205
50.1182841225,-5.54911693009
50.1193582043,-5.55304011033
50.1175068591,-5.54738450142
50.1199550053,-5.55367573709
50.1274653415,-5.55114634724
50.1181191177,-5.54337774333
50.1267593749,-5.54288311345
50.1180872987,-5.53988336725
50.1231507866,-5.55813858871
50.1201411338,-5.54693855853
50.1129430888,-5.55690944322
50.1188969052,-5.55169772184
50.1168178154,-5.55351912475
50.1178375569,-5.55268648333
50.1210439053,-5.55394126263
50.1162032174,-5.55628770693
50.1163711551,-5.55051841236
50.1198929972,-5.55120464789
50.1215101,-5.5486730487
50.1153118638,-5.54757034068
50.1232036683,-5.54432295225
50.1213198554,-5.55520156704
50.1183322877,-5.55427839568
50.1130111588,-5.55180561067
50.1093831974,-5.55775887541
50.1139526299,-5.5608943967
50.1252599118,-5.55849979749
50.1244936324,-5.54915299448
50.12155213,-5.55344723727
50.1110205397,-5.54469454274
50.1282808249,-5.5476529691
50.1244861673,-5.5582436167
50.121438741,-5.55177596222
50.1162546145,-5.55751702805
50.1258134931,-5.5414084329
50.1243266952,-5.54881087215
50.1163314934,-5.54944074448
50.1271052862,-5.55531523827
50.1168573473,-5.55289813948
50.1216123636,-5.54756468987
50.1267848721,-5.55351470441
50.1178049098,-5.54955402357
50.1168177076,-5.54602327253
50.1254256818,-5.54554269911
50.1178752548,-5.54892094052
50.1215708044,-5.55293402674
50.1162211817,-5.54367117341
50.1225431646,-5.55044429907
50.1152343288,-5.54966312771
50.1160503666,-5.55528500733
50.1223852326,-5.5519703694
50.1107509075,-5.55016608618
50.1121325628,-5.55190306967
50.1209449956,-5.54695715458
50.1234437027,-5.54832172111
50.1205413662,-5.55226787891
50.116635046,-5.54848261222
50.1162779913,-5.54690427281
50.1195059692,-5.54517629913
50.1222259783,-5.54937148592
50.1249791064,-5.54723319564
50.1271676845,-5.5371597312
50.1116775769,-5.55965312957
50.1210921781,-5.55976227818
50.1157294206,-5.54784057308
50.1230116852,-5.55095928226
50.1224168142,-5.55009502679
50.1180308195,-5.55413378945
50.1176146349,-5.54769137901
50.1211482678,-5.54633250884
50.1251767541,-5.54778057991
50.1198298592,-5.54247416997
50.1215453639,-5.55198431897
50.1096446373,-5.54858944797
50.1225810369,-5.55681809997
50.1274313304,-5.55681769748
50.1216054426,-5.55001226853
50.1234222393,-5.5506373627
50.1116310962,-5.55198385063
50.1169815821,-5.54158702679
50.1210783973,-5.54413002806
50.1239692871,-5.55307853387
50.1207558387,-5.54309022538
50.1191269093,-5.55043267618
50.1192009336,-5.54855977163
50.1145504373,-5.55539731228
50.1249622783,-5.55098732987
50.1102590369,-5.55691049246
50.1146214782,-5.54644913956
50.1197661305,-5.55124627079
50.1199075319,-5.55316136499
50.121497129,-5.55237106898
50.1208469352,-5.5536444392
50.1159612447,-5.55458105541
50.1156339022,-5.54844856274
50.1312068319,-5.54912843511
50.1185760348,-5.55170846562
50.1204395151,-5.55397890194
50.1301945677,-5.54913770795
50.116914034,-5.55122755689
50.1187655508,-5.55243765021
50.1230987106,-5.54620852277
50.1182477878,-5.55364092449
50.122047662,-5.5513062837
50.1203728799,-5.55107856631
50.1191974142,-5.54809674838
50.1141133058,-5.55633151856
50.1253746919,-5.53855781502
50.1141043339,-5.54608582423
50.1232593873,-5.55726164175
50.1220872932,-5.56003802546
50.1177668411,-5.54252890058
50.1278511691,-5.5480826291
50.1228396834,-5.54238465329
50.1233674884,-5.54360692476
50.1248885778,-5.56540617967
50.1209332853,-5.55345909027
50.1189937159,-5.54778832435
50.1232296357,-5.54999079254
50.1198802644,-5.54360927728
50.1211107938,-5.54681640134
50.1162364841,-5.55402477232
50.1201718129,-5.55307982515
50.1104263207,-5.55340040763
50.1226050346,-5.54577752621
50.1187051619,-5.54274244612
50.1160344235,-5.55236325179
50.1172501636,-5.54521151723
50.1230687486,-5.54928991139
50.1201421085,-5.55596874074
50.125257223,-5.55679037301
50.1223447815,-5.55477624181
50.1173394087,-5.54381576131
50.1173386624,-5.5506428635
50.1161118707,-5.55045063455
50.1136446591,-5.55407630249
50.1219385583,-5.55616205966
50.1330885535,-5.56002176147
50.1198060159,-5.55491575392
50.1210763323,-5.54197274051
50.1212535633,-5.55200677079
50.118594897,-5.55166742074
50.1255693836,-5.54491631492
50.1115560115,-5.54936817535
50.1203952375,-5.55038034899
50.1243457338,-5.5515054748
50.1282202666,-5.55047485459
50.1186607628,-5.55370234412
50.1161776766,-5.54546715044
50.1141073594,-5.54501057014
50.120120445,-5.54682274239
50.1157525001,-5.55715698756
50.1139671518,-5.5435966316
50.1170117794,-5.54980273069
50.1163563326,-5.54661075143
50.1135065408,-5.55231027899
50.120780019,-5.55310322061
50.1201786335,-5.55067802225
50.1251478178,-5.54531359239
50.1206746281,-5.55221012876
50.1214532051,-5.55339149546
50.1239285493,-5.5513621743
50.1153297923,-5.5487330277
50.1281163349,-5.54566542955
50.1214605338,-5.55166284443
50.1242327744,-5.54369987164
50.1092596036,-5.54379679816
50.1190980962,-5.55454156011
50.1113828531,-5.55191679698
50.1152486904,-5.55202513986
50.1167857013,-5.5488068109
50.1193858426,-5.55257281264
50.1249932276,-5.54877868276
50.107348782,-5.55230353214
50.1142288245,-5.56037004031
50.1205257992,-5.55314799842
50.1263277269,-5.53931329169
50.1195201898,-5.55229968511
50.1250460118,-5.54381438187
50.1215264881,-5.54844067527
50.115065971,-5.55705681135
50.1146526473,-5.55467462502
50.1180632421,-5.54268337646
50.1121893198,-5.54384932899
50.1184844011,-5.54757998998
50.1234912794,-5.55087461603
50.1166555879,-5.55349090493
50.1199612264,-5.54775770111
50.1218443906,-5.54767614232
50.119522193,-5.54322963243
50.1226180123,-5.54529766112
50.1205322361,-5.54320463405
50.1112711847,-5.54336611697
50.1252586038,-5.55589296162
50.1150587209,-5.54051022148
50.1181823904,-5.5451893922
50.111309984,-5.54320478609
50.1135013517,-5.54607994395
50.1176877874,-5.5459749171
50.1229693739,-5.55203420751
50.1161174262,-5.5483536254
50.1238410739,-5.54802337546
50.1181094781,-5.54364019307
50.1247729739,-5.55251159829
50.1113821796,-5.54646371737
50.1230190094,-5.55010221993
50.1169638691,-5.55147180874
50.1145865707,-5.55116900346
50.120900709,-5.54863612778
50.1179999373,-5.54606589917
50.1136484072,-5.54765288495
50.1157911641,-5.54954798492
50.1207774354,-5.54446894336
50.1238561241,-5.54535273268
50.1256246716,-5.55216764738
50.1145017995,-5.54481465919
50.1222823908,-5.55152923813
50.1090933066,-5.53896661014
50.12064485,-5.54615481416
50.1269339357,-5.56134114782
50.119044428,-5.55266053579
50.1097965235,-5.55274728719
50.1158166669,-5.54292962952
50.1196108943,-5.5496731371
50.1165548183,-5.55436376545
50.1142078984,-5.54718808577
50.1238391617,-5.54636121392
50.1169200553,-5.56259936797
50.1239122258,-5.55505224893
50.1094298467,-5.5566566134
50.1258853561,-5.55055417986
50.117725904,-5.55506626423
50.118374255,-5.56577780993
50.1149262139,-5.54978652004
50.1193070628,-5.54685596292
50.1197282382,-5.55197255748
50.1245314539,-5.55389865371
50.1171700728,-5.54841402042
50.1081801377,-5.55367124342
50.1177094323,-5.56008791541
50.1277378751,-5.54585241342
50.1187920657,-5.54887310766
50.1140356722,-5.55109949484
50.1220867788,-5.54060433691
50.1299203277,-5.54632335405
50.119120685,-5.54971277406
50.10792947,-5.54225522953
50.104471017,-5.55130558007
50.1211286458,-5.54722742507
50.1246891758,-5.54747413071
50.1219991773,-5.55167475716
50.1170408387,-5.54811147569
50.1177192437,-5.54928862663
50.1174683286,-5.55415118167
50.1189660572,-5.55360993884
50.1184711584,-5.54287383433
50.1211939832,-5.54417887975
50.1280170785,-5.55024148428
50.1234831008,-5.54472152402
50.1202089992,-5.54783457752
50.1262017502,-5.55145762089
50.1166997107,-5.55121700489
50.1289376773,-5.55010053484
50.1159123196,-5.5480605779
50.1188044016,-5.55350133748
50.118558135,-5.54380851384
50.1211417579,-5.56520835002
50.1134287857,-5.54537832359
50.1170410746,-5.55489916614
50.1258589712,-5.55299193875
50.1165533857,-5.55101087169
50.125470813,-5.55795888733
50.1189629321,-5.55346798318
50.1128818375,-5.55406291488
50.1196018871,-5.55198007311
50.1202402456,-5.55304049593
50.1248253381,-5.54470697794
50.1220480099,-5.54329950351
50.1278505373,-5.55157691277
50.1260445452,-5.54659814929
50.1221408527,-5.55287857313
50.1207978868,-5.5495141459
50.1267781628,-5.55337438638
50.1179140565,-5.55485744591
50.121555265,-5.54558824472
50.1152113704,-5.54869727715
50.1178145046,-5.55477034799
50.1254246915,-5.55141700681
50.119645683,-5.54955857373
50.1194077007,-5.54660310572
50.1214030006,-5.54749339898
50.1199316493,-5.53661257721
50.1188911959,-5.54329508747
50.1117278605,-5.54824887679
50.125777501,-5.55321696438
50.1120540826,-5.54780270665
50.1225752898,-5.54788092179
50.1168440747,-5.54802942438
50.1114178387,-5.54680140014
50.1137383175,-5.5524819082
50.1246778507,-5.5513437712
50.1187715397,-5.56071661381
50.1168608584,-5.54683322267
50.113816989,-5.55670079544
50.1218299604,-5.5482450444
50.1240079764,-5.54587558952
50.1200308476,-5.53671655973
50.1156823063,-5.54973016502
50.1243811785,-5.5497960931
50.1176985415,-5.55346157624
50.1228216295,-5.53689428086
50.1163104613,-5.5514344595
50.113303567,-5.54882871474
50.1234384272,-5.55363724844
50.1253149384,-5.55670563257
50.1249209485,-5.5494373183
50.1168711609,-5.55421061486
50.1187359764,-5.54184584801
50.118637237,-5.5502362774
50.1197890882,-5.54740176911
50.1248972727,-5.55798417832
50.1241777936,-5.54583210372
50.1309844662,-5.54425044662
50.1133216506,-5.55488279205
50.115991071,-5.55084650273
50.1289393303,-5.54936040824
50.1105529493,-5.54999336531
50.1279886965,-5.55955998143
50.1156732433,-5.55318315208
50.1196406101,-5.55235694409
50.1222537099,-5.55206509077
50.1202922543,-5.55390956569
50.1228543658,-5.56264941523
50.1238873938,-5.55165765313
50.1200264782,-5.5469616955
50.1167052863,-5.55025578746
50.1194302372,-5.54822068478
50.1196234822,-5.54572551454
50.1309866276,-5.55101363496
50.1248860204,-5.55287771325
50.1205235657,-5.54922169444
50.1150628812,-5.55553377218
50.1203812275,-5.55191998256
50.1126440564,-5.54811100328
50.1178923905,-5.55594092253
50.1273581844,-5.54990585777
50.1223800298,-5.55470387509
50.1243522814,-5.54539641653
50.1267333822,-5.54508474935
50.1190069387,-5.54785810513
50.1127210449,-5.54664158959
50.1305845269,-5.55213775905
50.1182298609,-5.55471295306
50.1151566088,-5.55348127919
50.1188889741,-5.55600838862
50.1264272171,-5.54178880622
50.1249023416,-5.54778846105
50.1207570513,-5.54848825466
50.1245221368,-5.55357164737
50.1031540583,-5.55401005019
50.1148021409,-5.55536476047
50.1151431122,-5.55154924126
50.1292950815,-5.55655060159
50.1217573154,-5.55888877433
50.1152039065,-5.55131705578
50.1124352116,-5.54869998381
50.1200767553,-5.55566264015
50.1199367422,-5.538380399
50.1241102478,-5.54369645678
50.1212404789,-5.55173121389
50.1226890708,-5.55946565112
50.1152379358,-5.55478687367
50.1261404087,-5.55431651651
50.1187223235,-5.54610316515
50.1194328547,-5.55178224682
50.1162414487,-5.54873764458
50.1177510119,-5.54905519269
50.1156737188,-5.54929744546
50.1113685315,-5.54007048009
50.111770086,-5.5505042811
50.1237276518,-5.55271875577
50.1198539366,-5.5526427101
50.1238939528,-5.5511692576
50.1155536062,-5.54500400901
50.1206827362,-5.54727086599
50.1136041112,-5.54932830811
50.1279934269,-5.56210007401
50.1197190551,-5.5546975246
50.1220834753,-5.55210604632
50.1215673659,-5.54560048491
50.1214900425,-5.54438936332
50.1147152227,-5.55214939275
50.1215402265,-5.55297353403
50.123837469,-5.54800438713
50.1149517692,-5.55266571794
50.1226562755,-5.55545838341
50.1154965221,-5.55306229774
50.1240465556,-5.5586095621
50.1182482311,-5.55700841726
50.1190823457,-5.54959755529
50.130572489,-5.55056647219
50.1201968331,-5.54850951625
50.125900484,-5.54729611148
50.1196514559,-5.55311927025
50.1202634837,-5.5456709318
50.1244155508,-5.55417359075
50.1232355837,-5.54756138747
50.1256545471,-5.54475926769
50.1234306403,-5.54438415268
50.1212737678,-5.54646942514
50.1123155047,-5.55734161339
50.1202599085,-5.54490390032
50.1211172296,-5.55218083967
50.1216057247,-5.54680212045
50.1208128307,-5.55339801357
50.1260529105,-5.54978428199
50.1148887732,-5.54387351915
50.1178655295,-5.54624474488
50.1257445769,-5.54661426032
50.1195681414,-5.54038271118
50.1196168616,-5.56326796645
50.1228628043,-5.5559407593
50.1211703387,-5.55254738137
50.1270768251,-5.562951348
50.129289049,-5.55280409772
50.1280693358,-5.54423715708
50.1154249697,-5.5596087742
50.1181931107,-5.55288415656
50.1076890441,-5.54366331173
50.1202035454,-5.55100328017
50.124224437,-5.54971744836
50.1168441656,-5.55220839392
50.1172690467,-5.5453890718
50.1195689268,-5.54631177883
50.1158365726,-5.55603924735
50.1305490761,-5.54893556364
50.1266056182,-5.54595978425
50.1226150445,-5.54612791809
50.1222713228,-5.55532381061
50.1254927147,-5.55289306146
50.1169494418,-5.55350699953
50.1119951919,-5.54014141557
50.1207524545,-5.55345162669
50.1184142275,-5.55429884506
50.1267618547,-5.54390723513
50.1253438551,-5.54788484623
50.1157078254,-5.54848078999
50.1247688333,-5.56074099404
50.1246196408,-5.53659281849
50.1142712311,-5.55436827722
50.1237130773,-5.54465412723
50.1138611627,-5.54202115189
50.1178054855,-5.54060010312
50.1210198472,-5.55491028478
50.1130818754,-5.5525248201
50.119148107,-5.55730119241
50.1203484343,-5.55057960043
50.1194644502,-5.5442863473
50.1169065867,-5.55193070864
50.1281807071,-5.54853073647
50.1218055663,-5.55454698787
50.1226032496,-5.55879508389
50.1213969703,-5.54202706186
50.1217338664,-5.54714481808
50.1210783486,-5.55077204299
50.1221840091,-5.54430895003
50.1161365465,-5.55807355266
50.1274360391,-5.55558587027
50.1218995721,-5.54692665616
50.1210854114,-5.55412701504
50.1168615367,-5.54405969001
50.1276087588,-5.55293840041
50.1140678996,-5.5506021895
50.1167150303,-5.54907061134
50.119898072,-5.553354024
50.1217442614,-5.5591553867
50.1157965186,-5.54881574731
50.1154494038,-5.55170667211
50.1182066231,-5.55431479596
50.1203617037,-5.5440185034
50.1196620127,-5.53968204718
50.117169416,-5.55043065744
50.115155173,-5.5536631085
50.1181290575,-5.54814156722
50.1295113742,-5.54878454777
50.122696185,-5.5418497268
50.1125749743,-5.55379643828
50.1162520749,-5.54236153582
50.1044022176,-5.55690078855
50.1143225198,-5.55595288822
50.1266944908,-5.54537564705
50.1158249021,-5.54901147818
50.1209286928,-5.54104968274
50.1247375837,-5.54704536738
50.1214962842,-5.54469457758
50.119964263,-5.54873440949
50.124302817,-5.54687777098
50.1131840108,-5.55189466631
50.1259376423,-5.5436254361
50.1230915885,-5.54324725731
50.1195737042,-5.54436149646
50.114707519,-5.54361064214
50.1103537394,-5.54466132291
50.1233614179,-5.55647879961
